Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
2,6,3,25,1,1,4.04667E+18,25,99404206,34473,1,59,20120706,amazon.com,AMAZON.COM GIFT CARD - $25 (BIRTHDAY BALLOONS DESIGN) N/A,1,99,1.03579E+14,18:10:08,0,5
2,6,3,35,1,1,4.04667E+18,35,99404206,34473,1,59,20121003,amazon.com,AMAZON.COM GIFT CARD - $35 (BIRTHDAY BALLOONS DESIGN) N/A,1,99,6.2047E+11,14:04:18,0,5
2,4,1,12,1,1,4.04667E+18,12,99533583,6615,1,59,20121017,amazon.com,AMAZON.COM GIFT CARD N/A,1,99,5.79332E+11,1:07:12,0,7
2,4,1,10,1,1,4.04667E+18,10,99533583,6615,1,59,20121004,amazon.com,AMAZON.COM GIFT CARD N/A,1,99,6.01216E+11,22:11:04,0,7
2,4,1,140,1,1,4.04667E+18,140,99533583,6615,1,59,20121004,amazon.com,AMAZON.COM GIFT CARD N/A,1,99,6.01216E+11,22:11:04,0,7
2,4,1,150,1,1,4.04667E+18,150,99533583,6615,1,59,20121004,amazon.com,AMAZON.COM GIFT CARD N/A,1,99,6.01216E+11,22:11:04,0,7
2,1,3,50,1,0,4.04667E+18,52.99,99588098,37076,1,59,20120531,amazon.com,SPA FINDER GIFT CARD N/A,1,99,7.98482E+13,0:55:24,0,4
2,4,3,25,1,1,4.04667E+18,27.99,99602685,45426,1,59,20121219,amazon.com,LOGAN'S ROADHOUSE GIFT CARD N/A,1,99,4.69412E+11,5:13:15,0,5
5,2,2,25,1,1,4.04667E+18,94.98,99692268,48002,1,59,20121218,amazon.com,AMAZON.COM GIFT CARD - $25  (CHRISTMAS TREE DESIGN) N/A,1,99,4.67893E+11,14:09:41,0,7
7,4,2,50,1,0,4.04667E+18,50,99893375,48864,1,59,20120803,amazon.com,AMAZON.COM GIFT CARD N/A,3,99,1.09878E+14,16:44:25,0,7
6,6,3,50,1,1,4.04667E+18,50,99893943,37363,2,59,20121211,amazon.com,RUE 21 GIFT CARD N/A,1,99,4.98131E+11,1:37:20,0,2
6,6,3,25,1,1,4.04667E+18,66.39,99893943,37363,1,59,20121108,amazon.com,RED ROBIN GIFT CARD N/A,1,99,5.4108E+11,15:10:15,0,2
