Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
7,5,1,12.34,1,1,4.04667E+18,40.78,91432337,7747,1,6,20120125,amazon.com,PING PONG BALLS / TABLE TENNIS BALLS - 144/PK (1 GROSS) N/A,1,99,7.50952E+13,16:16:55,0,7
7,1,3,139.95,1,0,4.04667E+18,185.76,91604311,42602,1,6,20120218,amazon.com,MOOSE KAWASAKI TERYX/YAMAHA RHINO ROOF ALEM-TRX0101BK N/A,1,99,7.26221E+13,0:19:15,0,1
3,4,2,219.9,1,1,4.04667E+18,360,92340917,48197,2,6,20120423,amazon.com,NEW MASSAGE TABLE BED CHAIR BEAUTY BARBER CHAIR FACIAL TATTOO CHAIR SALON EQUIPMENT INCLUDES STOOL N/A,1,99,7.94094E+13,16:12:13,0,3
7,6,3,89.99,1,1,4.04667E+18,93.98,92350480,29063,1,6,20120920,amazon.com,"EVOSHIELD CHEST AND BACK GUARD, YOUTH, SMALL N/A",1,99,3.15846E+11,18:10:17,0,7
1,5,3,1.81,1,1,4.04667E+18,428.19,92537229,36088,1,6,20120707,amazon.com,MOTOROLA DROID RAZR MIRROR SCREEN PROTECTOR N/A,2,99,9.68492E+13,2:56:50,0,4
5,2,4,15.49,1,0,4.04667E+18,55.58,92964434,80920,1,6,20121208,amazon.com,MIRROR MIRROR N/A,1,99,2.41328E+11,16:53:23,0,11
5,4,2,66.26,1,1,4.04667E+18,146.23,93309451,53032,1,6,20121124,amazon.com,"SURE FIT LEXINGTON AGENT KICK PLEAT/CARD LOVESEAT SLIPCOVER, MULTI N/A",1,99,2.64663E+11,4:13:53,0,5
5,4,2,54.99,1,1,4.04667E+18,146.23,93309451,53032,1,6,20121124,amazon.com,"SURE FIT LEXINGTON AGENT KICK PLEAT/CARD SOFA SLIPCOVER, MULTI N/A",1,99,2.64663E+11,4:13:53,0,5
5,4,2,19.99,1,1,4.04667E+18,146.23,93309451,53032,1,6,20121124,amazon.com,"SURE FIT 000000000_RED LEXINGTON PILLOW, 20-INCH, RED N/A",1,99,2.64663E+11,4:13:53,0,5
4,2,1,30.98,1,1,4.04667E+18,98.92,93416892,11704,1,6,20120822,amazon.com,LITTLE MERMAID VALANCE N/A,1,99,1.1185E+14,18:37:29,0,5
7,4,3,10.99,1,1,4.04667E+18,42.96,93613029,33317,1,6,20120423,amazon.com,"GOODNITES DISPOSABLE BED MATS, 9 COUNT N/A",5,99,7.94707E+13,10:42:02,0,6
4,3,4,1.96,1,1,4.04667E+18,9.91,93851934,89106,1,6,20120517,amazon.com,3-PACK HTC MYTOUCH 4G MIRROR SCREEN PROTECTOR FOR HTC MYTOUCH 4G T-MOBILE N/A,1,99,7.84664E+13,16:58:19,0,7
6,2,1,31.98,1,0,4.04667E+18,40.97,93909259,11937,2,6,20121014,amazon.com,SHEER CURTAIN PANEL PAIR W/ VALANCE PINK BY COLLECTIONS ETC N/A,1,99,3.21315E+11,20:24:19,0,11
5,6,4,20.97,1,1,4.04667E+18,225.07,93916791,99224,1,6,20121021,amazon.com,ALLURE HOME CREATIONS SANTA FE PRINTED ACRYLIC RUG N/A,1,99,3.44386E+11,23:06:30,0,4
5,2,3,149.94,1,0,4.04667E+18,149.94,93970007,36608,1,6,20120104,amazon.com,SIMMONS KIDS PAMPERING SLEEP SUPREME 234 COIL BABY CRIB AND TODDLER MATTRESS N/A,5,99,7.15904E+13,17:06:11,0,10
3,2,2,25.04,1,1,4.04667E+18,91.51,93991641,64062,1,6,20120321,amazon.com,INFINITY INSTRUMENTS VIN ROUGE RESIN WALL CLOCK N/A,1,99,7.8034E+13,21:36:00,0,10
7,2,1,930.03,1,1,4.04667E+18,1175.1,94191876,2818,3,6,20120606,amazon.com,STATIONARY TABLE N/A,1,99,1.03338E+14,22:47:40,0,6
1,2,3,102.52,1,1,4.04667E+18,151.48,94196003,23420,1,6,20121126,amazon.com,"LIPPER INTERNATIONAL TOY CHEST, ESPRESSO N/A",1,99,3.26545E+11,17:16:29,0,3
1,2,3,14.99,1,1,4.04667E+18,163.47,94196003,23420,1,6,20120122,amazon.com,GEENNY CF-2047-L WORLD ANIMALS LAMP SHADE N/A,1,99,7.31052E+13,20:34:43,0,3
1,2,3,37.95,1,1,4.04667E+18,112.29,94196003,23420,1,6,20120226,amazon.com,COCALO TURTLE REEF RUG N/A,1,99,7.36239E+13,10:53:48,0,3
7,2,3,19.99,1,0,4.04667E+18,130.38,94258365,22066,1,6,20121221,amazon.com,STIGA APEX TABLE TENNIS RACKET N/A,1,99,2.72908E+11,19:29:32,0,11
4,5,3,57.98,1,1,4.04667E+18,82.44,94342776,70392,2,6,20120210,amazon.com,TOUCH SCREEN DIGITIZER FRONT GLASS FACEPLATE LENS PART PANEL FOR HTC DESIRE HD A9191 A-9191 G10 INSPIRE 4G ~ MOBILE PHONE REPAIR PARTS REPLACEMENT N/A,5,99,7.35463E+13,20:11:56,0,4
4,2,3,6.99,1,0,4.04667E+18,11.47,94349270,33763,1,6,20121026,amazon.com,CARDS ON THE TABLE HERCULE POIROT INVESTIGATES (HERCULE POIROT MYSTERIES) AGATHA CHRISTIE  KINDLE STORE N/A,1,99,3.36032E+11,23:41:30,0,11
7,3,2,10.95,1,1,4.04667E+18,113.32,94370393,60645,1,6,20121201,amazon.com,PADDLE PALACE TABLE TENNIS CASE N/A,1,99,2.82592E+11,1:23:58,0,8
7,2,3,27.39,1,1,4.04667E+18,58.5,94542530,79936,1,6,20121207,amazon.com,"PROACTIVE SPORTS TRUNK IT GOLF GEAR ORGANIZER, BLACK N/A",1,99,2.89531E+11,19:10:01,1,9
6,2,2,1.96,1,1,4.04667E+18,4.94,94554891,60602,1,6,20120510,amazon.com,THE BLIND SIDE N/A,3,99,7.83309E+13,23:07:21,0,8
5,6,1,99,1,1,4.04667E+18,132.99,94886322,10044,1,6,20120915,amazon.com,TWIN SIZE FOLD-A-BED - COMPACT BED FRAME N/A,1,99,3.75936E+11,22:47:54,1,8
6,2,4,6.98,1,1,4.04667E+18,21.93,95010868,80021,1,6,20120723,amazon.com,SUPERMAN WRISTBAND FOR SUPER MAN FANS N/A,2,99,1.09717E+14,21:33:33,1,4
3,2,2,209.95,1,0,4.04667E+18,228.67,95113198,49629,1,6,20121109,amazon.com,NEW GRADE A TEAK WOOD 33\\1 DOUBLE CURVED SEAT SHOWER / BATH ROOM / POOL / SPA STOOL BENCH N/A,1,99,3.35767E+11,20:12:12,0,11
5,3,1,72.95,1,0,4.04667E+18,110.9,95166243,1907,1,6,20120817,amazon.com,STUDIO RTA 408559 DECO PANEL TV STAND UP TO 47\\1 TV N/A,1,99,1.09115E+14,12:55:47,0,8
6,2,4,197.09,1,0,4.04667E+18,197.09,95175424,35212,1,6,20120917,amazon.com,"MOEN 7545W CAMERIST SINGLE HANDLE KITCHEN FAUCET WITH PULLOUT SPOUT, GLACIER N/A",1,99,4.03417E+11,19:02:31,0,11
7,3,4,17.99,1,1,4.04667E+18,38.47,95203487,95138,1,6,20120906,amazon.com,"HON F23CX LOCK CORE KIT, REMOVABLE, 2-KEYS, CHROME N/A",3,99,4.2847E+11,5:21:51,0,7
5,4,4,30.49,1,1,4.04667E+18,117.76,95321573,92563,1,6,20121214,amazon.com,MOXIE GIRLZ MAGIC SNOW CABIN N/A,5,99,3.09544E+11,20:15:44,1,7
4,2,3,18.99,1,1,4.04667E+18,34.39,95417144,70809,1,6,20121109,amazon.com,TRIPLE LNB FOR 18\\1X20\\1 DIRECTV DISH WITH BUILT IN 4 ROOM MULTI-SWITCH N/A,1,99,3.41448E+11,16:21:36,0,11
1,2,3,59.99,1,1,4.04667E+18,59.99,95424629,89141,1,6,20120804,amazon.com,KINFINE SQUARE TUFTED STORAGE OTTOMAN N/A,1,99,1.01067E+14,15:04:33,0,4
6,1,1,119.99,1,0,4.04667E+18,119.99,95497243,8816,1,6,20121225,amazon.com,COHESION XP 11.2 GAMING CHAIR OTTOMAN WITH WIRELESS AUDIO N/A,1,99,2.3577E+11,17:36:41,0,5
7,5,1,30.2,1,1,4.04667E+18,50.99,95498247,2132,4,6,20121231,amazon.com,MASONIC WHITE COTTON GLOVES BLUE LODGE EMBLEM N/A,1,99,2.53792E+11,23:34:33,0,7
3,2,3,7.98,1,1,4.04667E+18,10.4,95540713,30701,1,6,20121205,amazon.com,SAGGING CHAIR SUPPORT N/A,5,99,3.31923E+11,17:23:17,1,9
3,2,3,7.98,1,1,4.04667E+18,12.93,95540713,30701,1,6,20120306,amazon.com,SAGGING CHAIR SUPPORT N/A,5,99,7.74448E+13,6:44:01,1,9
5,5,2,1.65,1,1,4.04667E+18,20.48,95588012,94538,1,6,20120514,amazon.com,BLOSSOMING SPRING FLOWER & BUTTERFLIES PROTECTIVE HARD CASE COVER DESIGN FOR MOTOROLA DROID 2 GLOBAL N/A,1,99,7.96751E+13,21:09:55,0,11
3,3,1,33.82,1,0,4.04667E+18,38.3,95592118,7843,1,6,20121021,amazon.com,CLASSIC KITCHEN FAUCET WITH SIDESPRAY (LOW LEAD COMPLIANT) HOME IMPROVEMENT N/A,1,99,3.84586E+11,13:18:18,0,8
5,3,1,31.9,1,1,4.04667E+18,38.8,95676882,10940,1,6,20121117,amazon.com,INFINITY INSTRUMENTS CATALINA SHIPS WHEEL W/ROPE KNOT ACCENTS TABLE CLOCK N/A,1,99,3.49048E+11,13:33:25,0,5
5,3,1,14.99,1,1,4.04667E+18,39.96,95676882,10940,1,6,20120924,amazon.com,LEGACY DAMASK 13\\1 X 70\\1 BROWN TABLE RUNNER N/A,1,99,4.38617E+11,13:21:49,0,5
3,5,2,0.1,1,1,4.04667E+18,56.61,95870093,60120,2,6,20120220,amazon.com,SAMSUNG GALAXY S II (T-MOBILE) T989 MIRROR SCREEN PROTECTOR N/A,3,99,7.49938E+13,2:38:39,0,9
5,5,1,68,1,1,4.04667E+18,104.57,95924553,12601,1,6,20120822,amazon.com,"CHRYSLER 300 PREMIUM CARPET FLOOR MATS, OEM MOPAR! N/A",1,99,1.11948E+14,0:29:34,0,7
3,5,2,2.99,1,1,4.04667E+18,7.47,96018497,44111,1,6,20121012,amazon.com,A BED OF THORNS AND ROSES SONDRA ALLAN CARR  KINDLE STORE N/A,1,99,4.13096E+11,3:35:40,0,8
5,2,1,71,1,1,4.04667E+18,81.13,96093385,2893,1,6,20120812,amazon.com,WOOD FRAME FAN (BROWN) (11\\1H X 10\\1W X 10\\1D) N/A,1,99,1.02558E+14,14:07:38,0,7
5,2,1,47.91,1,1,4.04667E+18,183.93,96093385,2893,1,6,20121208,amazon.com,CHEVAL MIRROR IN WHITE N/A,1,99,3.29208E+11,15:01:58,0,7
6,5,4,38.97,1,1,4.04667E+18,156.8,96250447,92708,1,6,20120204,amazon.com,"WINSOME WOOD END TABLE/NIGHT STAND WITH DRAWER AND SHELF, NATURAL N/A",5,99,7.3615E+13,22:12:11,1,11
6,5,4,7.32,1,1,4.04667E+18,132.42,96250447,92708,1,6,20120513,amazon.com,CCTV SECURITY CAMERA CAMCORDER WALL MOUNT BRACKET STAND N/A,5,99,7.665E+13,18:14:25,1,11
5,2,3,33.64,1,1,4.04667E+18,72.86,96317490,37857,2,6,20120131,amazon.com,WAVERLY FELICITE WINDOW VALANCE N/A,1,99,7.39514E+13,17:16:42,0,9
3,5,1,1.39,1,1,4.04667E+18,18.56,96320068,15221,1,6,20120916,amazon.com,HUAWEI ASCEND II M865 MIRROR SCREEN PROTECTOR N/A,1,99,4.30934E+11,3:33:08,0,7
6,5,4,7.95,1,1,4.04667E+18,193.77,96424316,94014,1,6,20120703,amazon.com,"LODGE MAX TEMP HANDLE MITT, BLACK N/A",3,99,1.0553E+14,1:09:09,0,5
6,5,4,63.77,1,1,4.04667E+18,75.23,96424316,94014,1,6,20120720,amazon.com,STERILITE 00000000 DEEP CLOSET DRAWER WHITE 3-PACK N/A,3,99,1.07106E+14,20:03:54,0,5
6,5,4,15.99,1,1,4.04667E+18,655.66,96424316,94014,1,6,20120806,amazon.com,BED HEAD TIGI CATWALK CURLS ROCK CURL AMPLIFIER - 4 OZ. N/A,3,99,1.11356E+14,0:00:22,0,5
6,5,4,7.25,1,1,4.04667E+18,72.78,96424316,94014,1,6,20120408,amazon.com,SE SUPER-BRIGHT 14 LED FLEX-NECK TABLE AND READING LAMP N/A,3,99,7.40196E+13,1:15:00,0,5
6,5,4,9.49,1,1,4.04667E+18,273.63,96424316,94014,1,6,20120701,amazon.com,MIRROR MIRROR N/A,3,99,9.56293E+13,8:52:38,0,5
4,4,4,59.99,1,1,4.04667E+18,59.99,96545497,83501,1,6,20120309,amazon.com,DOUBLE NINE DOMINOES IN MAHOGANY & BRASS CASE N/A,5,99,7.578E+13,17:42:27,0,11
4,2,3,3.35,0,0,4.04667E+18,26.31,96553854,28146,1,6,20120530,amazon.com,LAPTOP NOTEBOOK COOL PAD W/ 3 FANS N/A,1,99,8.04509E+13,20:05:08,0,3
7,3,3,4.31,1,1,4.04667E+18,48.27,96600286,37615,1,6,20120413,amazon.com,SUPER 8 N/A,1,99,7.92451E+13,2:21:08,0,9
3,2,4,12.59,1,1,4.04667E+18,157.18,96742478,92115,1,6,20120706,amazon.com,"AQUEDUCK FAUCET EXTENDER, PINK N/A",1,99,1.03418E+14,16:08:32,0,4
5,3,1,37.99,1,0,4.04667E+18,43.94,96798701,1453,1,6,20120630,amazon.com,CANPLAS INC 626120-00 RECTANGLE GABLE VENT 22\\1 X 28\\1 N/A,1,99,9.29815E+13,0:00:37,0,7
4,3,2,17.99,1,1,4.04667E+18,46.92,96924893,49201,1,6,20120306,amazon.com,"BUCILLA 21690 PAINT BY NUMBER, LAKESIDE CABIN N/A",1,99,7.75681E+13,1:03:25,0,3
1,1,2,0.01,1,0,4.04667E+18,48.51,97036059,6516,1,6,20120215,amazon.com,HTC INSPIRE 4G MIRROR SCREEN PROTECTOR N/A,1,99,7.53593E+13,15:48:28,0,8
3,3,3,2.57,1,1,4.04667E+18,11.51,97042816,37379,1,6,20120602,amazon.com,WIRELESS CENTRAL BRAND MIRROR SCREEN PROTECTOR LCD FILM SHIELD GUARD COVER FOR ZTE Z990 AVAIL (AT&T) /990G MERIT [WCA136] N/A,1,99,9.52929E+13,20:19:02,0,11
1,5,4,117.28,1,1,4.04667E+18,117.28,97106547,99752,1,6,20120921,amazon.com,"COASTER OCCASIONAL SOFA TABLE, CAPPUCCINO N/A",1,99,4.91157E+11,19:38:06,0,8
5,2,4,0.99,1,0,4.04667E+18,5.47,97113509,98648,1,6,20120915,amazon.com,FROM A TABLE AWAY SUNNY SWEENEY MP3 DOWNLOADS N/A,1,99,4.62596E+11,18:12:35,0,7
2,3,3,79.94,1,1,4.04667E+18,103.94,97176192,77494,2,6,20121221,amazon.com,ZERO GRAVITY RECLINER LOUNGE PATIO POOL CHAIR - BROWN N/A,1,99,3.57553E+11,23:12:40,0,9
5,3,2,15.65,1,1,4.04667E+18,101.94,97359971,48221,1,6,20120417,amazon.com,WILD EYE DESIGNS HIGH HEEL CAKE SERVER ZEBRA - WILD EYE DESIGNS HEEL-204 N/A,1,99,8.10356E+13,12:14:17,0,8
7,2,2,38.14,1,0,4.04667E+18,168.83,97461089,60585,2,6,20120925,amazon.com,WHITMOR 6780-3139-WHT WHITE RESIN 20 PAIR SHOE RACK N/A,5,99,5.19425E+11,15:42:53,0,8
5,3,3,149.95,1,1,4.04667E+18,214.9,97473184,22193,1,6,20121209,amazon.com,FRENCH ROCOCO ANTIQUE REPLICA ANTOINETTE SALON MIRROR N/A,1,99,3.88862E+11,2:27:24,0,9
5,3,3,129.7,1,1,4.04667E+18,129.7,97473184,22193,1,6,20121018,amazon.com,BASSETT MIRROR COMPANY DECORATIVE ROCOCO STYLE ANTIQUE GOLD MIRROR N/A,1,99,4.55527E+11,0:36:41,0,9
2,3,2,19.99,1,1,4.04667E+18,40.96,97473789,63304,1,6,20120317,amazon.com,PREMIUM HYPOALLERGENIC WATERPROOF BED BUG MATTRESS COVER - QUEEN N/A,1,99,7.52229E+13,3:43:46,0,3
7,5,4,161.99,1,1,4.04667E+18,712.68,97623805,82501,1,6,20121017,amazon.com,PRINCE DMI SPORTS BILLIARD TABLE CONVERSION TABLE TENNIS TOP N/A,1,99,4.81906E+11,20:22:18,0,11
7,5,4,19.98,1,1,4.04667E+18,712.68,97623805,82501,2,6,20121017,amazon.com,STIGA CLASSIC 2 PLAYER TABLE TENNIS RACKET SET N/A,1,99,4.81906E+11,20:22:18,0,11
7,5,4,34.99,1,1,4.04667E+18,712.68,97623805,82501,1,6,20121017,amazon.com,KILLERSPIN 603-97 TABLE TENNIS CLIP-ON NET AND POST SET N/A,1,99,4.81906E+11,20:22:18,0,11
7,5,4,7.99,1,1,4.04667E+18,712.68,97623805,82501,1,6,20121017,amazon.com,"HALEX 59125 VELOCITY 24-COUNT TUB OF TABLE TENNIS BALLS, 1 STAR (ORANGE) N/A",1,99,4.81906E+11,20:22:18,0,11
7,5,2,37.74,1,1,4.04667E+18,98.96,97663951,47918,2,6,20120201,amazon.com,"TULI'S CHEETAH HEEL PROTECTOR, MEDIUM (80-100LBS) N/A",1,99,7.55699E+13,3:46:51,0,6
4,5,1,15.95,1,1,4.04667E+18,71.18,97664536,7204,1,6,20121125,amazon.com,LARGE MEDIUM-FIRM WELLNESS SEAT CUSHION (SIZE 18\\1 X 14\\1 X 1-3/4\\1 TO 3-1/2\\1. COLOR BLACK) N/A,1,99,4.16591E+11,2:50:27,0,9
3,6,3,21.99,1,1,4.04667E+18,100.38,97782042,30518,1,6,20120407,amazon.com,NEW ADJUSTABLE COMPUTER LAPTOP DESK BED TABLE DESK W/ DRAWER N/A,5,99,7.60611E+13,3:51:17,1,6
6,3,1,12.03,1,1,4.04667E+18,16.51,97799213,16838,1,6,20120820,amazon.com,DAP 31084 CONCRETE PATCH INTERIOR AND EXTERIOR 1-QUART - N/A,1,99,1.10972E+14,8:39:26,0,10
5,2,2,119.77,1,0,4.04667E+18,186.19,97930747,48473,1,6,20121111,amazon.com,SIMMONS PROHUNTER 2-6X 32MM TRUPLEX HANDGUN SCOPE (SILVER) N/A,1,99,4.29465E+11,2:49:30,0,11
7,2,2,19.99,1,1,4.04667E+18,49.98,98022692,60110,1,6,20120730,amazon.com,"BEDSACK CLASSIC MATTRESS PAD QUEEN SIZE, WHITE N/A",1,99,1.10913E+14,1:31:38,0,3
7,2,2,59.99,1,1,4.04667E+18,129.98,98022692,60110,1,6,20120218,amazon.com,LA RUG GROOVY DOTS RUG 39\\1X58\\1 N/A,1,99,7.31431E+13,1:50:36,0,3
7,4,3,45.98,1,0,4.04667E+18,53.96,98135751,22903,2,6,20120918,amazon.com,HOMELEGEND RGD80 DELUXE 8-FOOT BY 10-FOOT AREA RUG GRIPPER N/A,1,99,5.6219E+11,14:51:52,0,5
5,2,3,13.36,1,0,4.04667E+18,18.69,98231820,70433,2,6,20121008,amazon.com,MAILBOX BRACKET POST WALL MOUNT GARDEN FLAG HANGER N/A,1,99,5.23456E+11,0:30:51,0,4
3,2,3,649.48,1,0,4.04667E+18,759.47,98326845,19973,1,6,20121024,amazon.com,CARROM 415 SUPER STICK HOCKEY TABLE N/A,1,99,4.94616E+11,22:00:19,0,11
3,5,3,0.01,1,1,4.04667E+18,13.99,98535465,21078,1,6,20120625,amazon.com,THE KITE RUNNER N/A,1,99,1.02377E+14,16:17:10,0,8
7,5,3,69.99,1,1,4.04667E+18,181.38,98663476,28034,1,6,20121011,amazon.com,MLB NEW YORK YANKEES POOL TABLE COVER N/A,1,99,5.3449E+11,3:08:47,0,6
2,2,1,0.99,1,0,4.04667E+18,5.47,98665269,1436,1,6,20121028,amazon.com,THE DIDACHE THE TWELVE APOSTLES EARLY CHRISTIANS  KINDLE STORE N/A,1,99,5.13784E+11,16:19:50,0,11
3,6,4,2.23,1,1,4.04667E+18,15.52,98706269,89104,1,6,20120118,amazon.com,"S-CURL WAVE CONTROL POMADE, 360 STYLE, 3 OZ. N/A",5,99,7.62964E+13,2:29:32,1,2
1,2,1,22.99,1,0,4.04667E+18,62.99,98709837,2145,1,6,20121023,amazon.com,DMKFOTO 37 INCH PADDED BAG WITH INTERIOR POCKET N/A,1,99,5.27517E+11,15:05:16,0,3
3,3,2,45.95,1,1,4.04667E+18,103.24,98710716,45403,1,6,20120721,amazon.com,SLEEP DEFENSE SYSTEM - WATERPROOF / BED BUG PROOF MATTRESS ENCASEMENT - CALIFORNIA KING N/A,1,99,1.00331E+14,3:51:45,0,10
3,3,2,29.85,1,1,4.04667E+18,103.24,98710716,45403,1,6,20120721,amazon.com,"ALLER-EASE BED BUG, WATERPROOF & ALLERGY MICROFIBER MATTRESS ENCASEMENT, FULL N/A",1,99,1.00331E+14,3:51:45,0,10
7,1,4,0.99,1,0,4.04667E+18,5.47,98749882,91206,1,6,20120429,amazon.com,THE BRASS BED FLETCHER FLORA  KINDLE STORE N/A,1,99,7.59471E+13,18:07:59,0,4
4,3,3,15.9,1,1,4.04667E+18,171.13,98768094,23505,2,6,20120811,amazon.com,LOTS OF FEELINGS (SHELLEY ROTNER'S EARLY CHILDHOOD LIBRARY) N/A,1,99,1.02813E+14,15:19:04,0,10
7,5,1,164.99,1,1,4.04667E+18,169.47,98772443,11374,1,6,20120605,amazon.com,RELAXZEN MASSAGE RECLINER AND OTTOMAN WITH 8 MOTORS AND HEAT HEALTH & PERSONAL CARE N/A,1,99,1.03766E+14,14:37:41,0,5
1,3,1,79.98,1,0,4.04667E+18,142.58,98966640,10472,2,6,20120127,amazon.com,"TIE-UP SHADE SOLID INSULATED THERMAL BLACKOUT WINDOW SHADE 63""L - TUB N/A",1,99,7.4531E+13,14:43:40,1,11
1,3,1,16.75,1,0,4.04667E+18,221.3,98966640,10472,1,6,20120427,amazon.com,SKYLINK PT-434 PANIC TRANSMITTER N/A,1,99,7.74152E+13,13:33:42,1,11
1,3,1,20.96,1,0,4.04667E+18,50.94,98966640,10472,2,6,20120330,amazon.com,EVRIHOLDER MAGIC HOLDER 5-POSITION WALL ORGANIZER N/A,1,99,7.84755E+13,15:09:16,1,11
2,3,4,71.99,1,1,4.04667E+18,313.47,99030304,95351,1,6,20120426,amazon.com,ROCKLER EXCELSIOR MINI LATHE BED EXTENSION N/A,1,99,7.9145E+13,9:34:42,1,8
1,4,3,2.85,1,1,4.04667E+18,12.84,99075861,34475,1,6,20120427,amazon.com,MOTOROLA TRIUMPH WX435 MIRROR SCREEN PROTECTOR N/A,2,99,7.74292E+13,11:41:56,0,11
7,5,3,40.83,1,1,4.04667E+18,134.04,99229369,27948,1,6,20120423,amazon.com,CLUB FUN EXECUTIVE POOL TABLE N/A,1,99,7.99017E+13,15:53:02,0,5
2,4,3,49.97,1,1,4.04667E+18,128.59,99314633,26865,1,6,20120217,amazon.com,"WHITMOR  6779-3044  DOUBLE ROD CLOSET, SILVER N/A",1,99,7.53143E+13,11:54:34,0,4
2,4,3,49.97,1,1,4.04667E+18,128.59,99314633,26865,1,6,20120217,amazon.com,DOUBLE CLOSET ROD N/A,1,99,7.53143E+13,11:54:34,0,4
2,5,2,0.88,1,0,4.04667E+18,16.44,99372211,45429,1,6,20121116,amazon.com,MIRROR SCREEN PROTECTOR FOR SAMSUNG GALAXY S3 I9300 N/A,1,99,4.8637E+11,23:18:58,0,4
2,1,3,48.99,1,0,4.04667E+18,74.92,99377299,20176,1,6,20120111,amazon.com,26\\1 - 42\\1 PLASMA/LCD TV ARTICULATING SINGLE-ARM WALL MOUNT BRACKET W/TILT (BLACK) N/A,1,99,7.39672E+13,22:40:02,0,11
4,5,4,0.01,1,1,4.04667E+18,69.89,99380877,83687,1,6,20121107,amazon.com,DS/DSI/DSI XL - UNIVERSAL 4 COLOR STYLUS PACK - WHITE/BLACK/BLUE/PINK N/A,1,99,5.29077E+11,19:55:48,0,4
