Household Income,Household Size,Census Region,Product Total Price,Connection Speed,Children Present,Domain ID,Basket Total,Machine Identifier,Zip Code,product Quantity,Product Category ID,Date of Activity,Domain Name,Product Name,Racial Background,Most Education -- Head of Household,Site Session ID,Time of Activity,Country of Origin,Oldest Age -- Head of Household
7,1,2,59.99,1,0,4.04667E+18,132.21,87935758,43017,1,31,20121224,amazon.com,GENIUS SW-G2.1 1250 2.1 SPEAKER SYSTEM N/A,1,99,1.50641E+11,0:19:33,1,3
7,1,2,6.99,1,0,4.04667E+18,132.21,87935758,43017,1,31,20121224,amazon.com,DISPLAY PORT TO HDMI CONVERTER WITH AUDIO ADAPTER N/A,1,99,1.50641E+11,0:19:33,1,3
3,2,3,57.75,1,1,4.04667E+18,201.65,87952397,37618,1,31,20120506,amazon.com,POLK AUDIO DB651 6.5-INCH COAXIAL SPEAKERS N/A,1,99,7.71614E+13,20:19:43,0,3
7,2,3,0.69,1,1,4.04667E+18,0,88233435,30342,1,31,20121202,amazon.com,"CABLE WHOLESALE F-PIN (COAX) COUPLER, FEMALE / FEMALE N/A",3,99,2.00639E+11,20:12:00,0,6
4,2,3,82.79,1,1,4.04667E+18,88.53,88750631,23454,1,31,20121214,amazon.com,SAMSUNG VG-STC2000 SKYPE TV CAMERA (2012 MODELS) N/A,1,99,1.80374E+11,13:00:48,0,7
5,4,2,359.96,1,0,4.04667E+18,803.76,89786176,54751,4,31,20120910,amazon.com,AUDIOSOURCE AMP-100 STEREO POWER AMPLIFIER N/A,1,99,2.6685E+11,20:10:56,0,9
5,4,2,443.8,1,0,4.04667E+18,803.76,89786176,54751,4,31,20120910,amazon.com,PYLE-PRO PPEQ200 DUAL 10 BAND STEREO GRAPHIC EQUALIZER W/SPECTRUM DISPLAY N/A,1,99,2.6685E+11,20:10:56,0,9
5,4,1,124,1,1,4.04667E+18,124,90607095,10036,1,31,20120620,amazon.com,SAMSUNG BD-E5900 3D WIFI BLU-RAY DISC PLAYER (BLACK) N/A,3,99,1.01759E+14,0:35:59,0,10
5,4,1,38.24,1,1,4.04667E+18,551.11,90607095,10036,1,31,20120409,amazon.com,ILIVE IBP181B  PORTABLE BOOMBOX PLL/FM RADIO WITH DOCK FOR IPHONE/IPOD N/A,3,99,8.06294E+13,18:27:08,0,10
5,4,1,72.97,1,1,4.04667E+18,551.11,90607095,10036,1,31,20120409,amazon.com,PHILIPS DC315/37 SPEAKER SYSTEM FOR IPOD/IPHONE WITH LED CLOCK RADIO (BLACK) N/A,3,99,8.06294E+13,18:27:08,0,10
5,4,1,54.67,1,1,4.04667E+18,551.11,90607095,10036,1,31,20120409,amazon.com,ALTEC LANSING IMT320 INMOTION COMPACT IPOD SPEAKER SYSTEM N/A,3,99,8.06294E+13,18:27:08,0,10
5,4,1,62.08,1,1,4.04667E+18,551.11,90607095,10036,1,31,20120409,amazon.com,IHOME IP46 PORTABLE SPEAKER SYSTEM FOR IPOD (BLACK) N/A,3,99,8.06294E+13,18:27:08,0,10
6,4,3,127.95,1,1,4.04667E+18,299.31,90825026,29016,1,31,20121128,amazon.com,SINGING MACHINE SML-390 DISCO LIGHTS CDG KARAOKE SYSTEM - SML-390 N/A,1,99,2.26208E+11,2:00:31,0,11
4,3,4,54.15,1,1,4.04667E+18,310.8,91517859,80239,1,31,20120224,amazon.com,BOSS AUDIO R1100M MOSFET MONOBLOCK POWER AMPLIFIER WITH REMOTE SUBWOOFER LEVEL CONTROL N/A,2,99,7.4206E+13,21:32:08,0,11
4,3,4,49.99,1,1,4.04667E+18,310.8,91517859,80239,1,31,20120224,amazon.com,PIONEER DEH-1300MP CD RECEIVER WITH MP3/WMA PLAYBACK AND REMOTE CONTROL N/A,2,99,7.4206E+13,21:32:08,0,11
4,3,4,60.99,1,1,4.04667E+18,310.8,91517859,80239,1,31,20120224,amazon.com,"INFINITY REFERENCE 1062W 10-INCH 1,100-WATT HIGH-PERFORMANCE SUBWOOFER (DUAL VOICE COIL) N/A",2,99,7.4206E+13,21:32:08,0,11
7,3,4,44.95,1,1,4.04667E+18,219.12,91716539,6114,1,31,20120323,amazon.com,STUDIOHUT WIRELESS RADIO SLAVE FLASH REMOTE TRIGGER (16 CHANNEL) COMPLETE WITH 4 RECEIVERS KIT N/A,2,99,7.51198E+13,0:57:46,0,11
7,3,4,44.95,1,1,4.04667E+18,212.95,91716539,6114,1,31,20120323,amazon.com,STUDIOHUT WIRELESS RADIO SLAVE FLASH REMOTE TRIGGER (16 CHANNEL) COMPLETE WITH 4 RECEIVERS KIT N/A,2,99,7.51198E+13,0:57:46,0,11
6,5,4,36.94,1,1,4.04667E+18,73.68,92098986,91343,1,31,20121112,amazon.com,BANDAI TAMASHII NATIONS LEO (MOSS GREEN) \\1GUNDAM WING\\1 - ROBOT SPIRITS N/A,3,99,2.72792E+11,8:19:23,0,9
6,2,4,69.99,1,0,4.04667E+18,324.67,92114753,90025,1,31,20120424,amazon.com,HALTERAR FREESTANDING DUAL/TWO LCD MONITOR DESK STAND HOLDS MONITORS UP TO 24\\1 WIDESCREEN N/A,1,99,8.02238E+13,21:22:40,0,4
6,2,4,179.99,1,0,4.04667E+18,324.67,92114753,90025,1,31,20120424,amazon.com,VIEWSONIC VX2450WM-LED 24-INCH (23.6-INCH VIS) WIDESCREEN LED MONITOR WITH FULL HD 1080P AND SPEAKERS - BLACK N/A,1,99,8.02238E+13,21:22:40,0,4
6,2,4,69.99,1,0,4.04667E+18,324.67,92114753,90025,1,31,20120424,amazon.com,HALTERAR FREESTANDING DUAL/TWO LCD MONITOR DESK STAND HOLDS MONITORS UP TO 24\\1 WIDESCREEN N/A,1,99,8.02238E+13,21:22:40,0,4
6,2,4,179.99,1,0,4.04667E+18,324.67,92114753,90025,1,31,20120424,amazon.com,VIEWSONIC VX2450WM-LED 24-INCH (23.6-INCH VIS) WIDESCREEN LED MONITOR WITH FULL HD 1080P AND SPEAKERS - BLACK N/A,1,99,8.02238E+13,21:22:40,0,4
1,2,1,79.98,1,0,4.04667E+18,350.19,92336042,18510,2,31,20121127,amazon.com,TERK HDTVA INDOOR AMPLIFIED HIGH-DEFINITION ANTENNA FOR OFF-AIR HDTV RECEPTION N/A,5,99,2.62864E+11,4:44:48,0,9
5,4,2,155.43,1,1,4.04667E+18,208.21,92337650,48133,1,31,20120611,amazon.com,ROCKFORD FOSGATE PBR300X4 PUNCH BRT 300 WATT ULTRA COMPACT 4 CHANNEL AMPLIFIER N/A,1,99,1.032E+14,19:28:00,0,11
7,6,3,31.95,1,1,4.04667E+18,31.95,92350480,29063,1,31,20120416,amazon.com,"APUTURE 2.4GHZ TRIGMASTER RADIO REMOTE FLASH TRIGGER AND SHUTTER CABLE RELEASE FOR NIKON DIGITAL SLRS D90, D3100, D5000, D5100, D7000 AND SB-600, SB-800, SB-700, SB-900, SB-910 SPEEDLITE N/A",1,99,8.02119E+13,18:05:18,0,7
4,3,3,42.2,1,1,4.04667E+18,47.93,92418514,33165,1,31,20120331,amazon.com,SONY XL-2400 REPLACEMENT LAMP FOR GRAND WEGA 3LCD REAR PROJECTION HDTV N/A,5,99,7.56641E+13,14:45:35,1,7
4,3,3,41.1,1,1,4.04667E+18,51.04,92418514,33165,1,31,20120331,amazon.com,"TV LAMP MODULE XL-2400 FOR SONY KDF-42E2000, KDF-46E2000, KDF-50E2000, KDF-50E2010, KDF-55E2000, KDF-E42A10, KDF-E42A11, KDF-E42A11E, KDF-E50A10, KDF-E50A11, KDF-E50A11E, KDF-E50A12U, KF-42E200 N/A",5,99,7.56641E+13,14:45:35,1,7
1,2,1,62.31,1,1,4.04667E+18,85.3,92689212,11961,1,31,20120129,amazon.com,"SUPERSONIC SC-709 PORTABLE MP3/CD PLAYER WITH CASSETTE RECORDER, AM/FM RADIO & USB INPUT N/A",1,99,7.21025E+13,18:10:18,0,11
2,1,3,249.99,1,0,4.04667E+18,278.88,92900019,24112,1,31,20120801,amazon.com,"POLK AUDIO PSW505 12-INCH POWERED SUBWOOFER (SINGLE, BLACK) N/A",1,99,1.12428E+14,21:25:10,0,9
7,2,4,90.5,1,0,4.04667E+18,395.94,93311056,93060,1,31,20121214,amazon.com,FLI UNDERGROUND FU12A-F1 12-INCH 1000 WATT SINGLE ACTIVE SUBWOOFER ENCLOSURE N/A,1,99,2.53017E+11,19:26:35,0,11
7,4,3,43.93,1,1,4.04667E+18,64.06,93554590,76065,1,31,20120613,amazon.com,100% BRAND NEW OEM EQUIVALENT BP96-01795APROJECTOR / TV LAMP WITH HOUSING FOR SAMSUNG HL-T5076S / HL-T5676S / HL-T6176S PROJECTION TV N/A,5,99,1.03178E+14,4:41:31,1,9
7,3,1,49.97,1,0,4.04667E+18,53.96,93710931,7733,1,31,20121224,amazon.com,"LA CROSSE TECHNOLOGY 810-106 NOAA/AM/FM SEVERE WEATHER ALERT RADIO WITH SOLAR PANEL OR HAND CRANK RECHARGING POWER, USA-MADE IC CHIP FOR HIGH QUALITY DIGITAL RECEPTION, MOBILE DEVICE CHARGING PORT, RU N/A",3,99,2.37622E+11,16:46:21,0,10
1,2,1,61.99,1,1,4.04667E+18,112.84,93723889,18603,1,31,20120702,amazon.com,RCA DTA-800B1 DIGITAL TO ANALOG PASS-THROUGH TV CONVERTER BOX N/A,1,99,1.04969E+14,18:14:24,0,11
6,3,3,24.96,1,0,4.04667E+18,38.92,93987985,22405,1,31,20121124,amazon.com,AVATAR (BLU-RAY 3D + BLU-RAY/ DVD COMBO PACK) N/A,1,99,2.84972E+11,17:22:50,0,8
5,5,3,114.99,1,1,4.04667E+18,153.97,94073840,32536,1,31,20120331,amazon.com,PYLE PLMRKT4A 4-CHANNEL WATERPROOF MP3/IPOD AMPLIFIED 6.5-INCH MARINE SPEAKER SYSTEM N/A,1,99,7.57763E+13,4:09:06,0,8
4,2,3,53.61,1,0,4.04667E+18,86.5,94114993,26301,1,31,20120403,amazon.com,MOTOROLA T9680RSAME FRS RADIO 2-PACK N/A,1,99,7.96765E+13,19:47:53,0,8
5,2,2,427.99,1,1,4.04667E+18,444.19,94134064,60459,1,31,20120508,amazon.com,SAMSUNG UN32EH5000 32-INCH 1080P 60 HZ LED HDTV N/A,1,99,8.0204E+13,18:18:07,1,4
2,2,3,69.99,1,1,4.04667E+18,120.86,94352006,77340,1,31,20120521,amazon.com,ROCKFORD FOSGATE PRIME R1652-S 6.5-INCH COMPONENT SPEAKER SYSTEM N/A,1,99,8.00181E+13,5:05:33,0,3
2,2,3,50.87,1,1,4.04667E+18,120.86,94352006,77340,1,31,20120521,amazon.com,ROCKFORD FOSGATE PRIME R1693 6 X 9-INCH FULL-RANGE 3-WAY SPEAKERS (PAIR) N/A,1,99,8.00181E+13,5:05:33,0,3
4,1,2,1687.93,1,0,4.04667E+18,1687.93,94359294,62446,1,31,20121124,amazon.com,MITSUBISHI WD82642 82-INCH 3D DLP HOME CINEMA HDTV N/A,1,99,2.99645E+11,3:36:01,0,10
7,2,4,175,1,0,4.04667E+18,295.67,94361109,83702,1,31,20121212,amazon.com,BEATS SOLO HD ON-EAR HEADPHONE (GREEN) N/A,1,99,3.00707E+11,15:38:52,0,8
6,5,1,44.99,1,1,4.04667E+18,45.39,94363988,2779,1,31,20121207,amazon.com,MOTOROLA S10-HD BLUETOOTH STEREO HEADPHONES- RETAIL PACKAGING N/A,1,99,2.98617E+11,4:40:07,0,11
6,5,1,44.99,1,1,4.04667E+18,60.45,94363988,2779,1,31,20121207,amazon.com,MOTOROLA S10-HD BLUETOOTH STEREO HEADPHONES- RETAIL PACKAGING N/A,1,99,2.98617E+11,4:40:07,0,11
7,3,1,848,1,1,4.04667E+18,848,94444183,84047,1,31,20120302,amazon.com,PANASONIC VIERA TC-P46ST30 46-INCH 1080P 3D PLASMA HDTV N/A,1,99,7.61679E+13,6:56:34,0,2
7,2,3,29.95,1,0,4.04667E+18,228.89,94517805,42064,1,31,20121123,amazon.com,NUFORCE NE600M BLACK IN-EAR HEADPHONES WITH INLINE MICROPHONE N/A,1,99,3.11405E+11,16:08:34,0,9
1,6,2,4.47,1,1,4.04667E+18,18.45,94527540,49221,1,31,20121123,amazon.com,GEN RCA AUDIO CABLE ADAPTER FOR XBOX 360 + SLIM N/A,1,99,3.09663E+11,16:26:13,0,10
6,4,4,108.88,1,1,4.04667E+18,108.88,94552361,89015,1,31,20120923,amazon.com,SYLVANIA SKCR2644A UNDER COUNTER 7-INCH TV/DVD/CD/CLOCK WITH RADIO() N/A,1,99,3.81827E+11,4:03:47,0,9
6,2,2,973.99,1,1,4.04667E+18,973.99,94554891,60602,1,31,20120226,amazon.com,SAMSUNG UN46D6000 46-INCH 1080P 120 HZ LED HDTV (BLACK) N/A,3,99,7.37031E+13,1:59:31,0,8
7,1,3,449,1,0,4.04667E+18,485.51,94556270,21035,1,31,20120710,amazon.com,DENON AVR-1713 5.1 CHANNEL 3D PASS THROUGH AND NETWORKING HOME THEATER RECEIVER WITH AIRPLAY AND SECOND ZONE AUDIO LINE OUTPUTS.() N/A,1,99,1.09054E+14,11:54:14,0,11
3,2,3,0.02,1,1,4.04667E+18,4,94557139,22206,2,31,20121203,amazon.com,MONOPRICE HDMI MINI CONNECTOR MALE TO HDMI CONNECTOR FEMALE ADAPTER N/A,1,99,3.08043E+11,4:37:20,1,5
5,1,1,349.95,1,0,4.04667E+18,353.94,94846931,15010,1,31,20121119,amazon.com,YAMAHA RX-V473 5.1-CHANNEL NETWORK AV RECEIVER N/A,1,99,3.32472E+11,17:50:49,0,10
5,6,1,44.99,1,1,4.04667E+18,629.96,94886322,10044,1,31,20120505,amazon.com,"GOGROOVE AIRBAND WIRELESS BLUETOOTH STEREO HEADSET WITH MICROPHONE FOR MOTOROLA , SAMSUNG , LG , APPLE , HTC & MORE A2DP ENABLED SMARTPHONES N/A",1,99,7.69892E+13,16:31:24,1,8
1,3,3,129.99,1,1,4.04667E+18,129.99,94968934,44118,1,31,20120129,amazon.com,SONY MHCEC709IP MINI HI-FI SHELF SYSTEM N/A,2,99,7.22564E+13,4:46:25,0,7
7,2,4,56.73,1,1,4.04667E+18,60.72,95009002,92672,1,31,20121030,amazon.com,JBL CREATURE III SELF-POWERED MULTIMEDIA SATELLITE AND SUBWOOFER SYSTEM N/A,1,99,3.77814E+11,5:32:51,0,8
3,5,1,43.99,1,1,4.04667E+18,94.15,95057763,7114,1,31,20120102,amazon.com,"MYGICA SUPERCOLOR HD TV BOX VIDEO CONVERTER BOX, SUPPORT UP TO 30\\1 LCD MONITOR, PIP, HIGH DEFINITION 1920X1200, STANDALONE, NTSC TV TUNER BUILD-IN FOR CABLE TV ON PC N/A",1,99,7.19065E+13,18:41:33,1,5
3,2,1,3.64,1,0,4.04667E+18,42.21,95058746,34145,1,31,20121214,amazon.com,FOAM PAD EAR COVER FOR PHILIPS SONY HEADPHONES-2-5/16-INCH N/A,1,99,2.94839E+11,12:33:15,0,11
7,1,3,199.97,1,0,4.04667E+18,238.85,95104029,60611,1,31,20120627,amazon.com,TIVO TCD748000 PREMIERE XL DVR (BLACK) N/A,1,99,1.00944E+14,10:57:46,0,11
5,3,1,130.98,1,0,4.04667E+18,136.97,95166243,1907,1,31,20120220,amazon.com,PANASONIC DMP-BDT210 INTEGRATED-WI-FI 3D BLU-RAY DVD PLAYER N/A,1,99,7.49653E+13,15:32:03,0,8
7,2,2,580.13,1,0,4.04667E+18,680.7,95175419,43331,1,31,20120614,amazon.com,LG 42CS570 42-INCH 1080P 120 HZ LCD HDTV N/A,1,99,1.03173E+14,17:24:25,0,8
7,2,2,29.99,1,0,4.04667E+18,78.82,95175419,43331,1,31,20120614,amazon.com,"VIDEOSECU TILT TV WALL MOUNT FOR MOST 32\\1-65\\1 LCD LED PLASMA TV FLAT SCREEN, STURDY STEEL WALL PLATE FREE HDMI CABLE AND 6\\1 BUBBLE LEVEL M43 N/A",1,99,1.03173E+14,17:24:25,0,8
7,2,2,64.99,1,0,4.04667E+18,125.76,95175419,43331,1,31,20120617,amazon.com,"VIDEOSECU TV WALL MOUNT FOR MOST 32\\1- 65\\1 LCD LED PLASMA TV FLAT SCREEN WITH VESA UP TO 600X400 MM, FULL MOTION DUAL ARM ARTICULATING MOUNT BRACKET WITH FREE HDMI CABLE MW360B 1SR N/A",1,99,9.54935E+13,11:45:32,0,8
6,5,2,359,1,1,4.04667E+18,1198.76,95308548,46278,1,31,20120920,amazon.com,ALLEN & HEATH AH-ZED-14 14-CHANNEL MIXER WITH USB INTERFACE N/A,5,99,4.11305E+11,14:45:34,1,6
5,5,4,39.95,1,1,4.04667E+18,552.49,95310146,96816,1,31,20120903,amazon.com,"38\\1 RED ACOUSTIC GUITAR STARTER PACKAGE, GUITAR, GIG BAG, STRAP, PITCH PIPE & DIRECTLYCHEAP(TM) TRANSLUCENT BLUE MEDIUM GUITAR PICK N/A",1,99,4.42816E+11,8:03:36,0,6
5,4,4,89.99,1,1,4.04667E+18,114.98,95321573,92563,1,31,20120501,amazon.com,SONY WALKMAN S-544 SERIES 8 GB VIDEO MP3 PLAYER (BLACK) N/A,5,99,7.83014E+13,19:40:22,1,7
4,1,4,33.99,1,0,4.04667E+18,39.4,95417599,85745,1,31,20120102,amazon.com,EAR FORCE XL1 GAMING HEADSET AND AMPLIFIED STEREO SOUND N/A,5,99,7.19218E+13,0:43:11,1,8
3,4,1,29.95,1,1,4.04667E+18,131.9,95421337,16611,1,31,20120903,amazon.com,PYLE PLG6C 6.5-INCH 400-WATT 2-WAY CUSTOM COMPONENT SYSTEM N/A,1,99,4.39666E+11,8:47:36,0,9
2,2,3,25.46,1,0,4.04667E+18,106.98,95496840,31606,1,31,20120828,amazon.com,SAXON MATH INTERMEDIATE 4 SOLUTIONS MANUAL N/A,1,99,1.15354E+14,11:08:41,0,4
5,5,3,184.99,1,1,4.04667E+18,184.99,95597959,75025,1,31,20120424,amazon.com,TEAC W-890R-B DOUBLE AUTO-REVERSE CASSETTE DECK (BLACK) N/A,1,99,8.03745E+13,11:39:44,0,7
6,2,3,26.49,1,0,4.04667E+18,26.49,95669771,24141,1,31,20120103,amazon.com,BLACK - TWO (2 TOTAL) UNIVERSAL SATELLITE SURROUND SOUND HOME THEATER THEATRE SPEAKER STANDS FOR FITS MOST BOSE JBL KLIPSCH YAMAHA SONY JVC SPEAKERS - GREAT LOW PROFILE DESIGN N/A,1,99,7.23763E+13,2:17:20,0,5
5,3,4,29.99,1,1,4.04667E+18,36.75,95675614,93551,1,31,20120209,amazon.com,RCA WHP141 900MHZ WIRELESS STEREO HEADPHONES N/A,1,99,7.43511E+13,21:06:49,0,6
4,1,4,35,1,0,4.04667E+18,71.9,95863708,95816,1,31,20121217,amazon.com,ALTEC LANSING M604 POWERED AUDIO SYSTEM FOR ZUNE N/A,1,99,3.27861E+11,15:57:52,0,9
7,4,2,62.48,1,1,4.04667E+18,62.48,95865976,54220,1,31,20120117,amazon.com,RCA RT151 HOME THEATER SYSTEM N/A,1,99,7.53722E+13,2:36:00,0,5
7,4,2,32.99,1,1,4.04667E+18,32.99,95865976,54220,1,31,20120402,amazon.com,RCA WHP141 900MHZ WIRELESS STEREO HEADPHONES N/A,1,99,7.95647E+13,1:57:12,0,5
5,5,3,1399.99,1,1,4.04667E+18,3464.1,95874729,75062,1,31,20120221,amazon.com,SAMSUNG UN55D6000 55-INCH 1080P 120HZ LED HDTV (BLACK) N/A,1,99,7.405E+13,19:35:31,0,9
5,5,3,1999.99,1,1,4.04667E+18,3464.1,95874729,75062,1,31,20120221,amazon.com,SAMSUNG UN60D6000 60-INCH 1080P 120HZ LED HDTV (BLACK) N/A,1,99,7.405E+13,19:35:31,0,9
5,5,3,239.99,1,1,4.04667E+18,257.88,95917043,21222,1,31,20121130,amazon.com,KICKER 11DX10001 / 11DX1000.1 / 11DX1000.1 1000W DX-SERIES MONO CHANNEL AMPLIFIER N/A,2,99,3.37874E+11,23:50:09,0,7
5,2,3,82.97,1,0,4.04667E+18,82.97,96130899,33437,1,31,20121204,amazon.com,TV EARS 10321/11321 EXTRA HEADSET - COMPATIBLE WITH TV EARS 2.3 SYSTEM & TV EARS 3.0 SYSTEM N/A,1,99,3.57715E+11,19:47:21,1,11
5,2,3,72,1,1,4.04667E+18,89.96,96136205,20910,1,31,20121210,amazon.com,SENNHEISER  HD 280 PRO HEADPHONES - SILVER N/A,1,99,3.53048E+11,15:33:15,0,8
5,2,3,349.99,1,1,4.04667E+18,391.71,96136205,20910,1,31,20121126,amazon.com,SONY BRAVIA KDL32EX340 32-INCH 720P HDTV (BLACK) N/A,1,99,3.73664E+11,15:45:44,0,8
5,2,3,139.95,1,1,4.04667E+18,236.35,96136205,20910,1,31,20120427,amazon.com,CANON DIRECTIONAL STEREO MIC (DM 50) FOR CAMCORDERS WITH THE ADVANCED ACCESS SHOE N/A,1,99,7.71819E+13,17:56:36,0,8
5,4,3,234.29,1,1,4.04667E+18,244.59,96335198,33032,1,31,20120223,amazon.com,COBY KTFDVD1560SVR 15.6-INCH UNDER-THE-CABINET DVD/CD PLAYER N/A,1,99,7.52401E+13,23:35:20,1,7
7,3,1,23.74,1,1,4.04667E+18,41.74,96404793,12542,1,31,20121118,amazon.com,6-22288 KL COMMUTER TRAIN STATION W/6 ROADNAME STICKERS N/A,1,99,3.78447E+11,18:43:31,1,8
4,4,3,50.73,1,1,4.04667E+18,261.11,96423499,72032,1,31,20120320,amazon.com,PYLE PLMRMP3A 4-CHANNEL WATERPROOF MP3/IPOD MARINE POWER AMPLIFIER N/A,5,99,7.82924E+13,14:54:42,0,4
7,3,3,3.64,1,1,4.04667E+18,99.8,96465868,76904,1,31,20121115,amazon.com,(HK) PEACH RETRO STEREO CAMERA ICAM SHAPE PROTECTOR PROTECTIVE HARD CASE COVER FOR IPHONE 4 4S 4G N/A,1,99,3.66493E+11,15:27:09,0,6
2,2,3,87.11,1,0,4.04667E+18,192,96590356,33013,1,31,20121226,amazon.com,"LANZAR HTG447 2,000-WATT 4-CHANNEL MOSFET AMPLIFIER N/A",2,99,3.21123E+11,7:20:01,0,11
2,2,3,104.89,1,0,4.04667E+18,192,96590356,33013,1,31,20121226,amazon.com,NEW KICKER DS693 6X9\\1 280W 3-WAY CAR SPEAKERS + DS65 6.5\\1 2-WAY SPEAKERS 11DS693 N/A,2,99,3.21123E+11,7:20:01,0,11
2,5,1,63.99,1,1,4.04667E+18,69.25,96746435,11218,1,31,20120502,amazon.com,"SAMSUNG GTC3300KEUBK C3300 CHAMP UNLOCKED QUAD-BAND TOUCHSCREEN PHONE WITH FM RADIO, STEREO BLUETOOTH AND MICROSD SLOT-UNLOCKED PHONE-NO WARRANTY-BLACK N/A",5,99,7.90898E+13,2:37:35,0,8
5,2,4,90.87,1,0,4.04667E+18,241.37,96791941,98188,1,31,20121106,amazon.com,JAYBIRD FREEDOM STEREO BLUETOOTH EARBUDS WITH SECURE FIT-BLUETOOTH HEADSET - RETAIL PACKAGING - MIDNIGHT BLACK N/A,5,99,4.16551E+11,9:04:01,1,9
3,5,3,42.24,1,1,4.04667E+18,54.21,96802435,70118,1,31,20120526,amazon.com,SONY KDS R50XBR1 REPLACEMENT REAR PROJECTION TV LAMP XL-5100 / 00000000 N/A,2,99,7.31638E+13,23:50:26,0,9
1,3,4,16.98,1,1,4.04667E+18,35.87,96925717,88001,1,31,20121211,amazon.com,MEMOREX PORTABLE CD BOOMBOX N/A,1,99,3.75291E+11,20:39:18,1,9
3,3,2,22.09,1,1,4.04667E+18,49.76,96933455,60443,1,31,20120201,amazon.com,COBY MP-CD521 PERSONAL MP3/CD PLAYER WITH 120 SECOND ANTI-SKIP PROTECTION N/A,2,99,7.55174E+13,6:24:30,0,3
1,3,1,158.5,1,1,4.04667E+18,339.21,97092770,5641,1,31,20120919,amazon.com,ALPINE SPR-60C 6-®' 2-WAY COMPONENT SYSTEM N/A,1,99,5.56862E+11,22:37:00,1,7
1,3,1,139,1,1,4.04667E+18,339.21,97092770,5641,1,31,20120919,amazon.com,ALPINE SPR-50C 5.25\\1 CAR AUDIO COMPONENT SYSTEM (PAIR) N/A,1,99,5.56862E+11,22:37:00,1,7
2,2,4,33.5,1,1,4.04667E+18,374.26,97096280,84106,1,31,20120928,amazon.com,"SQUARETRADE 3-YEAR TV WARRANTY ($250-$300 LCD, PLASMA, LED) N/A",1,99,4.7344E+11,16:25:16,0,4
